,USA,RUS,JPN,IND,CHN,COL,MEX,UKR,BRA,PER,ITA,SWE,ESP,NLD,DEU,CHL,MYS,CAN,GBR,FRA,BEL,AUS,PAK,DNK,NZL,TZA,SSD,NER,UGA,ISL,GHA,NGA,STP,BLR,SOM,CRI,ZMB,DMA,SMR,MDV,SAU,UZB,TCD,CMR,KAZ,AND,VCT,KGZ,MNE,MRT,NAM,BIH,IRN,CHE,AZE,FJI,OMN,PRY,COG,TUN,SYR,BGD,POL,DZA,ISR,MCO,BHR,GUY,SLE,TTO,BRB,CIV,CPV,MLI,CAF,AFG,BWA,ARM,ZAF,PRT,ARG,MOZ,GNQ,MDA,PAN,EST,MMR,BFA,BGR,CUB,LVA,TGO,FIN,PHL,LAO,AUT,GTM,ZWE,TWN,BLZ,ERI,SDN,SVK,MAR,VEN,MWI,MUS,VNM,GMB,BOL,ALB,GAB,NOR,SRB,IDN,HRV,QAT,ETH,BHS,HUN,SYC,HND,GRC,GRD,LBY,BEN,KEN,JOR,NPL,KWT,ATG,MLT,TLS,RWA,HTI,BTN,MDG,JAM,KOR,GEO,BDI,URY,GIN,LTU,LBR,LBN,CZE,ARE,SVN,DJI,LKA,KHM,COD,DOM,CYP,PNG,BRN,SWZ,KNA,LUX,SUR,THA,LIE,GNB,LCA,SLV,MNG,EGY,AGO,IRL,ROU,KOS,TUR,SGP,SEN,ECU,NIC,MKD,YEM,IRQ
2021-05-06,32683070,4799872,621728,21491598,102586,2951101,2358831,2152280,15019870,1824457,4082198,1002121,3559222,1565352,3502672,1229248,427927,1275006,4444262,5789281,1007264,29893,850131,257181,2634,509,10620,5286,42152,6500,92828,165301,2317,364951,14368,263094,91946,174,5079,33368,423406,93176,4854,74946,391052,13363,1889,97278,98042,18576,49460,200353,2610018,669067,324685,129,199344,291540,11016,317010,23191,769160,2818378,123473,838828,2475,184697,13957,4068,12396,3929,46315,25526,14029,6674,61162,48417,218325,1590370,838475,3095582,70108,7694,252153,366364,124147,142874,13353,408372,112714,121509,13068,88078,1080172,1177,627484,232439,38398,1173,12682,3734,34461,759611,513016,204057,34151,1216,3090,5925,314190,131510,23201,115411,697241,1697305,341052,209470,260802,10711,787647,7192,217595,355445,160,179193,7884,162098,717930,368580,281772,1232,30420,2870,25486,13164,1161,38337,46338,126044,317719,4093,213449,22505,254091,2113,531234,1641120,530944,244556,11307,119424,17621,30201,269184,69058,11630,228,18473,45,68020,10816,76811,3050,3738,4607,69997,43201,234015,27921,251474,1062527,105614,4977982,61286,40578,395327,6989,153461,6426,1098187
2021-05-07,32731177,4808133,627778,21892676,102596,2968626,2361874,2160809,15096714,1824457,4092747,1007792,3567408,1572861,3517762,1235778,432425,1282734,4446752,5808420,1010987,29906,854240,258204,2634,509,10637,5310,42224,6506,92856,165340,2317,366305,14368,265486,92004,174,5079,34134,424445,93597,4862,74946,393639,13390,1895,97663,98142,18613,49552,200693,2627094,670613,325407,129,199344,294233,11147,318236,23256,770842,2824425,123692,838858,2477,186403,14073,4068,12720,3931,46344,25837,14059,6674,61455,48417,218681,1592626,838852,3118134,70138,7694,252413,366762,124529,142903,13353,409495,113876,122545,13106,88332,1087885,1205,628817,233696,38403,1178,12686,3742,34461,760362,513314,205181,34158,1226,3137,5925,314190,131577,23311,115818,698518,1703632,342487,210070,261580,10773,789188,7675,218330,358116,160,179697,7884,162666,718632,377603,282981,1232,30432,2965,25539,13164,1190,38641,46428,126745,319266,4132,216146,22553,255384,2113,531834,1642696,532710,245159,11319,121338,18179,30240,269958,69518,11630,229,18474,45,68153,10933,78855,3054,3739,4607,70255,44016,235140,28201,251904,1063949,105784,4998089,61311,40621,396888,6989,153694,6446,1103950
2021-05-08,32765696,4816331,635016,22296081,102613,2985536,2364617,2169650,15158475,1845056,4102921,1007792,3567408,1580300,3530887,1241976,436944,1288676,4448808,5829199,1014351,29922,858026,258881,2642,509,10637,5313,42308,6506,92856,165370,2318,367674,14415,265486,92057,175,5079,34724,425442,93978,4874,74946,396130,13406,1912,98079,98237,18636,49893,200693,2640670,670613,326056,136,199344,296306,11147,319512,23319,772127,2829196,123900,838886,2479,187905,14203,4068,13122,3933,46385,26111,14082,6674,61755,48417,219092,1592626,839258,3136158,70166,7694,252604,367270,124901,142934,13377,409961,114912,123331,13106,88561,1094849,1233,630050,234883,38414,1183,12686,3742,34461,761194,513628,206549,34166,1240,3245,5925,317547,131666,23432,116134,698518,1709762,343829,210603,262217,10773,790564,8069,219288,360577,160,179697,7884,163238,719233,385890,284076,1232,30438,3111,25586,13164,1202,38874,46588,127309,320830,4149,218800,22602,256906,2113,532269,1644335,534445,245793,11335,123234,18717,30285,270600,69842,11630,230,18477,45,68153,11020,81274,3057,3739,4654,70255,44820,236272,28477,252303,1065254,105784,5016141,61331,40665,398921,6989,153891,6462,1108558
2021-05-09,32787796,4824621,641500,22662575,102625,3002758,2365792,2175151,15191195,1850290,4111210,1007792,3567408,1586868,3530887,1247469,440677,1294120,4450578,5838327,1016609,29931,861473,259755,2644,509,10637,5319,42355,6506,92951,165419,2318,368888,14415,265486,92092,175,5079,35815,426384,94397,4877,74946,398272,13423,1912,98400,98303,18667,50070,200693,2654811,670613,326716,139,201350,297789,11147,320813,23379,773513,2833052,124104,838894,2479,189356,14362,4068,13355,3942,46442,26441,14108,6674,61842,48417,219270,1596595,839582,3147740,70212,7694,252749,367656,125126,142947,13379,410202,115981,123963,13154,88723,1101990,1302,631076,235098,38419,1184,12686,3742,34461,761546,513864,207870,34171,1246,3412,5929,317547,131723,23432,116365,700408,1713684,344494,210992,262702,10773,791709,8297,219288,362004,160,179970,7884,163554,719233,394667,285068,1231,30447,3227,25652,13164,1221,39012,46708,127772,321919,4177,220683,22633,257827,2114,532839,1645061,536017,246082,11335,125906,19237,30323,271548,70239,11630,230,18480,45,68153,11112,83375,3060,3741,4654,70380,45459,237410,28740,252809,1066111,105784,5031332,61359,40692,400296,6989,154026,6482,1112725
2021-05-10,32822948,4832959,646440,22992517,102643,3015301,2366496,2178095,15227496,1850290,4116287,1007792,3581392,1592742,3538208,1252808,444484,1302993,4452956,5841626,1017876,29938,864557,260687,2644,509,10641,5322,42384,6519,93011,165468,2318,369767,14415,271478,92112,175,5083,37019,427370,94759,4882,74946,398295,13429,1922,98654,98365,18691,50209,201217,2673219,674296,327087,140,202137,299684,11343,321837,23439,775027,2835083,124288,838957,2481,191018,14442,4089,13454,3946,46443,26578,14115,6674,62063,49041,219353,1597724,839740,3165121,70283,7694,252798,367908,125337,142963,13382,411280,117097,124301,13167,88866,1108826,1327,631896,235304,38433,1199,12700,3754,34889,762257,513922,209162,34180,1256,3489,5929,318610,131753,23565,117022,701326,1718575,344747,211389,263120,10908,792386,8507,220185,363904,160,180226,7884,163620,720998,403794,286046,1237,30458,3353,25714,13164,1241,39162,46782,128283,322468,4200,222870,22633,258623,2117,533141,1645448,537524,246231,11355,128530,19743,30350,272108,70508,12086,230,18482,45,68431,11213,85005,3064,3741,4690,70380,45936,238560,28875,253189,1066731,105784,5044936,61378,40714,402060,6989,154051,6485,1117627
2021-05-11,32857009,4840948,652675,23340938,102660,3031726,2368393,2180429,15297602,1853370,4123230,1021604,3586333,1598280,3557904,1256546,448457,1308541,4455446,5861417,1020332,29946,867438,261613,2643,509,10641,5324,42427,6522,93011,165515,2320,370509,14486,273714,92152,175,5083,38520,428369,95072,4888,74946,401892,13447,1922,99033,98449,18691,50301,201512,2691352,675671,327601,152,202713,302061,11343,322998,23490,776257,2838180,124483,839000,2486,192750,14531,4089,13802,3950,46484,26709,14133,6674,62403,49041,219596,1599272,840008,3191097,70267,7694,252949,368368,125696,142974,13384,412157,118168,124960,13167,88990,1113547,1362,632766,236266,38448,1210,12704,3818,34889,763041,514164,210116,34183,1257,3571,5934,320209,131803,23565,117495,702451,1723596,345623,211732,263672,10908,792879,8696,222118,367076,160,180692,7995,163976,721853,413111,287199,1238,30464,3493,25773,13179,1247,39351,46821,128918,324256,4208,225847,22719,259862,2118,533685,1646981,539138,246725,11369,131098,20223,30392,272809,70784,12493,230,18487,45,68552,11306,86924,3068,3741,4700,70380,46448,239740,29146,253567,1067887,106130,5059433,61403,40729,402595,7086,154222,6492,1122914
2021-05-12,32893202,4849044,659726,23703665,102671,3048719,2371483,2185088,15373850,1865639,4131078,1027934,3592751,1604659,3564494,1260448,453222,1315211,4457742,5882915,1023583,29955,870703,262859,2644,509,10641,5325,42487,6526,93125,165559,2320,371405,14486,276887,92211,175,5086,40092,429389,95467,4891,74946,404348,13470,1926,99316,98546,18745,50515,201796,2707761,677210,328159,161,202713,304889,11343,324103,23543,777397,2842339,124682,839030,2487,194289,14659,4089,14417,3957,46516,27029,14149,6866,62718,49041,219950,1602031,840493,3215572,70287,7694,253173,368930,126064,142997,13387,412814,119375,125689,13210,89270,1118359,1417,633960,237682,38466,1231,12707,3822,34889,763714,514432,210948,34183,1266,3658,5934,322578,131845,23734,117995,703497,1728204,347094,212124,264367,10966,793784,8873,222992,369554,161,180945,7995,164386,721853,422349,288184,1240,30469,3626,25846,13227,1257,39510,46922,129633,325665,4233,228102,22719,261128,2118,534388,1648667,540646,247449,11389,133527,20695,30429,273497,71174,12997,231,18492,45,68748,11427,88907,3069,3741,4725,70915,47033,240927,29405,254013,1068817,106243,5072462,61419,40762,404632,7086,154372,6498,1127580
2021-05-13,32931731,4857303,666600,24046809,102681,3067879,2375115,2192022,15453880,1865639,4139160,1027934,3598452,1610699,3578125,1266601,458077,1321104,4460405,5902376,1026473,29957,873220,264214,2645,509,10641,5326,42578,6526,93159,165612,2320,372242,14486,279926,92262,178,5087,41308,430505,95826,4895,74946,407024,13470,1928,99645,98619,18767,50733,202003,2722007,677210,328668,165,202713,307457,11343,324823,23595,778687,2845762,124889,839059,2490,196105,14845,4096,14814,3959,46520,27386,14149,6866,63045,49041,220217,1605252,840929,3242103,70315,7694,253386,369455,126364,143004,13387,413320,120561,126378,13238,89532,1124724,1482,634893,238787,38491,1256,12709,3822,34889,764321,514670,211838,34200,1274,3740,5934,324868,131890,23734,118315,703497,1731652,348158,212423,264960,11024,795200,9081,222992,371693,161,181179,7995,164720,722754,431191,289243,1240,30473,3879,25934,13255,1263,39759,47020,130380,326441,4261,231901,22719,262335,2125,534968,1649947,542158,248046,11389,135796,21141,30478,274319,71434,13242,232,18497,45,68748,11572,93794,3070,3743,4725,70915,47548,242120,29695,254450,1069770,106243,5083996,61453,40790,405783,7086,154494,6507,1132092
2021-05-14,32973594,4866641,672862,24372907,102696,3084460,2377995,2199708,15531794,1879049,4146722,1037126,3604799,1616234,3588502,1273516,462190,1327839,4462603,5909419,1028104,29964,874751,265165,2645,509,10651,5326,42674,6537,93243,165661,2324,373351,14486,282741,92356,178,5087,42775,431432,96117,4897,74946,409659,13510,1932,99845,98703,18781,50733,202143,2732152,679510,328994,166,202713,309638,11343,325280,23645,779535,2849014,125059,839079,2490,197474,14988,4103,15379,3961,46535,27672,14163,6866,63355,49656,220447,1608393,841379,3269466,70361,7694,253567,370043,126642,143035,13394,413838,121838,127053,13244,89686,1131467,1498,635780,240170,38535,1290,12714,3822,34889,764881,514705,212998,34200,1277,3816,5940,327224,131939,23799,118740,705185,1734285,349084,212667,265413,11024,796390,9251,223922,373881,161,181179,7995,165112,722754,439658,290006,1240,30474,4118,26033,13268,1276,39888,47150,131061,327831,4282,235206,22746,263475,2125,534968,1651178,543610,248520,11402,138085,21499,30511,275378,71647,13707,232,18511,45,68922,11707,96050,3071,3745,4788,70915,48101,243317,30030,254870,1070605,106243,5095390,61505,40806,407002,7086,154524,6523,1134859
2021-05-15,33003204,4875308,679279,24684077,102717,3103333,2380690,2206627,15599145,1879049,4153374,1037126,3604799,1620702,3595872,1280252,466330,1332229,4464663,5925104,1030071,29975,877130,266240,2646,509,10652,5330,42674,6537,93243,165702,2327,374714,14486,282741,92409,178,5087,43782,432269,96368,4901,74946,412236,13510,1932,100249,98778,18806,50949,202143,2739875,679510,329371,166,202713,311746,11343,325832,23693,779796,2851911,125194,839118,2493,199093,15168,4103,15899,3965,46535,27951,14176,6866,63412,49656,220729,1611143,841848,3290935,70410,7694,253736,370533,126922,143059,13395,414041,123221,127597,13265,89878,1138187,1570,636424,241117,38554,1475,12714,3844,34889,765492,514817,212998,34210,1280,4112,5940,329733,131978,23799,119052,705890,1736670,349910,212927,265832,11024,797429,9440,225964,375831,161,181179,7995,165379,722754,447704,290801,1241,30478,4279,26099,13353,1279,40005,47233,131671,329407,4290,238079,22746,264724,2128,535446,1652238,544931,249014,11414,140471,21834,30546,276272,71818,13707,232,18519,45,68922,11828,99145,3074,3746,4818,71330,48642,244520,30354,255331,1071334,106243,5106862,61536,40828,409520,7086,154636,6538,1136917
2021-05-16,33020645,4883734,684535,24965463,102746,3118426,2381923,2210375,15636709,1889052,4159122,1037126,3604799,1625151,3602939,1286548,470110,1336374,4466589,5939130,1031923,29978,880362,267204,2651,509,10652,5333,42779,6537,93243,165709,2327,376341,14486,282741,92436,178,5087,44523,433094,96670,4904,74946,414325,13510,1937,100473,98852,18828,51218,202143,2751166,679510,329843,172,205511,313527,11343,326572,23738,780159,2854079,125311,839119,2493,200977,15271,4107,16255,3967,46656,28168,14190,6866,63484,49656,220860,1613728,842182,3307285,70442,7694,253845,370877,127053,143065,13397,414192,124454,127978,13275,90105,1143963,1591,637097,241369,38560,1682,12714,3844,34889,765867,514944,215301,34214,1282,4212,5940,332567,132015,23799,119299,706458,1739750,350390,213183,266264,11024,798147,9661,226719,377090,161,181410,7995,165465,724154,455020,291629,1241,30480,4458,26141,13393,1286,40141,47319,132290,330375,4329,240512,22746,265536,2128,535753,1652840,546182,249310,11434,142746,22184,30562,277188,71975,13707,232,18520,45,68922,11950,101447,3077,3746,4818,71479,49175,245721,30637,255706,1071899,106506,5117374,61585,40850,410129,7086,154698,6543,1139373
2021-05-17,33048416,4892938,688212,25228996,102769,3131410,2382745,2212635,15672307,1889052,4162576,1037126,3615860,1627997,3608320,1292096,474556,1342824,4468582,5942481,1032895,29983,882928,268040,2653,509,10652,5339,42859,6548,93333,165778,2330,377532,14486,288626,92460,178,5087,45956,433980,96893,4904,74946,414345,13555,1937,100732,98898,18858,51390,202490,2765485,682160,330269,174,206297,315547,11343,327473,23788,780857,2855190,125485,839159,2494,202556,15352,4107,16549,3968,46661,28281,14194,6866,63598,50800,220927,1615485,842381,3335965,70463,7694,253954,371145,127206,143097,13397,414869,125511,128125,13279,90249,1149925,1638,637573,241528,38572,2017,12742,3868,34889,766253,515023,216415,34216,1287,4359,5957,334824,132032,23909,119500,707033,1744045,350506,213485,266646,11225,798573,9741,227516,378485,161,181714,7995,165537,725258,464218,292490,1251,30484,4589,26215,13460,1296,40204,47396,132818,330879,4347,242906,22830,266063,2129,535954,1653099,547411,249424,11434,145202,22544,30609,277919,72140,13707,232,18523,45,69190,12107,111082,3080,3746,4818,71479,49524,246909,30787,256085,1072291,106531,5127548,61613,40872,410870,7086,154725,6568,1142925
2021-05-18,33076213,4900995,693436,25496330,102784,3144547,2385512,2216856,15747112,1893334,4167025,1047143,3619848,1633356,3615896,1295862,479421,1346736,4466220,5959704,1034714,29992,886184,268956,2658,509,10652,5348,42930,6549,93390,165778,2332,378711,14575,290920,92520,184,5089,47421,435027,97068,4905,77429,418201,13569,1940,100966,98971,18905,51636,202675,2779415,683400,330701,178,207109,318251,11343,328528,23830,782129,2856924,125693,839167,2495,204524,15454,4107,17150,3972,46708,28410,14207,7010,63819,50800,221139,1617840,842767,3371508,70485,7694,254075,371684,127500,143131,13404,415326,126755,128688,13286,90398,1154388,1687,638155,242784,38595,2260,12745,3879,34889,766804,515420,217603,34231,1288,4512,5957,334824,132071,23909,119814,707719,1748230,350997,213855,267100,11278,798955,9900,228287,381266,161,182012,8025,166006,726432,472354,293574,1251,30486,4765,26344,13520,1309,40326,47479,133471,332441,4353,246026,22853,266795,2131,536554,1654219,548681,249921,11455,147720,22889,30620,278549,72307,14206,232,18525,45,69239,12251,113555,3082,3746,4871,71479,50099,248078,31045,256450,1072972,106531,5139485,61651,40896,411466,7193,154804,6586,1146948
2021-05-19,33105721,4908794,699227,25772440,102797,3161126,2387512,2222115,15827375,1903615,4172525,1051762,3625928,1637940,3627777,1300629,485496,1351766,4468366,5978761,1038514,29995,890391,270047,2659,509,10652,5356,43094,6551,93456,165852,2333,380089,14575,293820,92630,184,5089,48608,436239,97280,4914,77429,420863,13569,1949,101219,99031,18957,51827,202847,2792204,684954,331040,178,207805,321032,11476,329925,23884,783737,2859261,125896,839221,2497,206878,15607,4107,17669,3975,46777,28699,14221,7010,64122,50800,221368,1621362,843278,3411160,70509,7694,254213,372221,127757,143159,13407,415687,128094,129297,13299,90687,1159071,1737,639054,243833,38612,2533,12753,3887,34889,767276,515758,218814,34238,1288,4720,5966,337441,132095,24039,120292,708328,1753101,351997,214150,267597,11321,799588,10090,229211,383558,161,182350,8025,166382,726432,480418,294693,1252,30489,4949,26424,13598,1322,40385,47572,134117,333601,4382,249365,22879,267769,2131,537043,1655414,550029,250453,11468,151343,23282,30708,279565,72474,14639,235,18530,45,69398,12409,116949,3082,3746,4906,71479,50618,249238,31438,256976,1073679,106657,5151038,61689,40925,412907,7193,154891,6593,1151557
2021-05-20,33135565,4917906,704939,26031991,102822,3177212,2390140,2227400,15910762,1903615,4178261,1055173,3631661,1642610,3638504,1308311,492302,1356616,4471065,5629921,1041706,29999,893461,271261,2662,509,10652,5361,43223,6555,93456,165901,2334,381546,14594,296632,92754,184,5089,50802,437569,97543,4918,77429,423130,13569,1954,101580,99098,19011,51827,203018,2804632,686152,331477,190,208607,324063,11476,331674,23939,785194,2861351,126156,839263,2499,209293,15743,4115,18227,3975,46834,28898,14226,7010,64575,51620,221559,1625003,843729,3447044,70527,8436,254379,372800,128084,143183,13408,416055,129346,129794,13340,90946,1165155,1751,639616,245247,38635,2825,12761,3906,34889,767731,516091,219864,34251,1288,4809,5968,340207,132118,24039,120797,708878,1758898,352692,214463,268035,11396,800368,10194,230311,385444,161,182649,8025,166876,726432,488645,295861,1255,30491,5121,26529,13598,1338,40519,47672,134678,334705,4418,253941,22963,268684,2142,537437,1656202,551430,250811,11485,154786,23697,30757,280994,72609,14910,235,18539,46,69465,12571,119585,3083,3746,4923,71479,51247,250391,31661,257446,1074297,106712,5160423,61730,40961,415255,7193,154937,6613,1156137
2021-05-21,33164116,4926717,710184,26289290,102833,3192050,2392744,2232510,15987393,1910360,4183476,1058341,3636453,1646781,3646600,1315913,498795,1360950,4473773,5642724,1044612,30003,897468,272613,2663,509,10652,5364,43370,6555,93521,165944,2335,383302,14594,299219,92920,184,5089,52405,438705,97856,4919,77733,425397,13569,1962,101878,99153,19049,52433,203150,2815882,686152,331883,195,208607,327229,11476,332833,23996,786698,2863031,126434,839290,2500,212151,15743,4115,18935,3985,46874,29033,14236,7010,65080,51620,221699,1628335,844288,3482512,70551,8436,254499,373308,128309,143211,13410,416417,130543,130271,13352,91157,1171403,1763,640293,246156,38664,3139,12764,3921,34889,768041,516449,221042,34261,1292,4941,5968,343065,132153,24107,121511,709269,1764644,353217,214830,268520,11396,801025,10297,231560,387426,161,182899,8025,167535,726432,497052,297206,1255,30497,5287,26601,13624,1374,40692,47776,135344,335769,4451,258540,22963,269363,2142,537887,1656874,552920,251148,11490,158333,24157,30825,281630,72686,14910,235,18546,46,69545,12742,123066,3086,3749,4935,72220,51931,251539,31909,257979,1074781,106770,5169951,61770,41023,416621,7193,154982,6632,1160494
